driver_id,age_first,grade_last,income_mean,income_max,income_min,income_last,quarterly_rating_mean,quarterly_rating_last,total_business_value_mean,total_business_value_sum,dateofjoining_first,lastworkingdate_last,target_max,tenure_months,income_increase,rating_increse,business_std,gender_first_1.0,city_first_C10,city_first_C11,city_first_C12,city_first_C13,city_first_C14,city_first_C15,city_first_C16,city_first_C17,city_first_C18,city_first_C19,city_first_C2,city_first_C20,city_first_C21,city_first_C22,city_first_C23,city_first_C24,city_first_C25,city_first_C26,city_first_C27,city_first_C28,city_first_C29,city_first_C3,city_first_C4,city_first_C5,city_first_C6,city_first_C7,city_first_C8,city_first_C9,education_level_first_1,education_level_first_2,joining_designation_first_2,joining_designation_first_3,joining_designation_first_4,joining_designation_first_5
722,0.6674202515179116,2,-0.7561591847392247,-0.757554385781467,-0.7559282154089585,-0.7574663576240219,0.04683228105761798,-0.528575889307677,0.07287293247261321,-0.3136963909858685,2018-11-13,2019-05-07,1,-0.4618212484076459,0,0,-0.15727008568952827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
723,-0.36147428966962397,1,-0.6004982970569626,-0.602358556306537,-0.6001444824364992,-0.6022741053856059,1.6451625931977023,-0.528575889307677,0.35492260423547756,0.7377382759940458,2018-07-27,,0,0.7944978706170958,0,0,0.08344684756067627,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
724,-0.36147428966962397,2,-0.8059607721016924,-0.8072071840853219,-0.805769105453962,-0.8071180114396278,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-09-13,2020-12-04,1,-0.6256889595847861,0,0,-0.6828602175335401,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
725,-0.7044391367321359,1,-1.405912613045997,-1.4053665867891054,-1.406194419594408,-1.4052636266746128,-0.7870791861459044,-0.528575889307677,-0.6002485249004654,-0.4794747033424183,2020-08-07,2020-12-08,1,-0.553446205194864,0,0,-0.5258880961147724,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
726,-0.7044391367321359,1,-0.2734124990070867,-0.2762499718467271,-0.2728005530706638,-0.27617303767118667,0.13948911074689824,-0.528575889307677,-0.11824587330800866,-0.24726167146663794,2017-01-09,2019-09-21,1,0.9654136553932527,0,0,-0.19782482428379058,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
727,0.8389026750491676,2,-0.5129478840712761,-0.5150697121627128,-0.5125249759485833,-0.5149872732342533,0.2553101478584984,0.706496919761586,-0.3336948572759253,-0.360535920235344,2019-05-21,2019-12-21,1,-0.39310253081723223,0,1,-0.3629116842892813,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
729,-0.018509442607112108,2,-0.6610095231496131,-0.6626889968290348,-0.6607034631015424,-0.6626031553020837,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-09-04,2020-10-31,1,-0.6697394195786409,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
731,0.3244554044553998,1,-1.4117799398750739,-1.4112163841762169,-1.4120663768317896,-1.4111132892249254,-0.7870791861459044,-0.528575889307677,-0.52456337165555,-0.4775591285651949,2018-09-22,2019-03-03,1,-0.4847274876044504,0,0,-0.4634567487292779,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
733,-1.7333336779196715,1,-1.6009835574416382,-1.59985473003891,-1.601419311119159,-1.5997472870069966,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-12-14,,0,-0.7402201555688088,0,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
734,0.15297298092414383,3,1.031431504300377,1.0246956314062232,1.0330732139920704,1.024742579014918,0.3248027701254587,-0.528575889307677,0.18941454161006685,0.15030885999998647,2019-10-24,,0,-0.005458482871309133,0,0,0.11755601553434562,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
735,0.8389026750491676,4,1.8117152818829425,1.8026482044054413,1.813972780091074,1.8026772203444532,-0.09215296347630253,-0.528575889307677,-0.1566683843766285,-0.3437450525370504,2019-08-08,2020-01-10,1,-0.4970616164027298,0,0,-0.017977378733262633,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
736,-1.2188864073259038,1,0.8027471393357458,0.796694492282064,0.8042083746796699,0.7967466952768273,-0.7870791861459044,-0.528575889307677,-0.39837794213715977,-0.4297574284607983,2018-10-03,2019-05-07,1,-0.3895784940177238,0,0,-0.46013027007036195,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
737,1.1818675221116794,3,-1.2187236799930312,-1.218736906294276,-1.2188577597801156,-1.2186382479610225,-0.7870791861459044,-0.528575889307677,-0.5213700241809027,-0.4600482765255765,2020-08-09,,0,-0.5164438188000259,0,0,-0.5061300188463334,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
738,-1.2188864073259038,2,-0.609794122093392,-0.611626608793346,-0.6094476436017482,-0.6115419442454386,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-05-05,2020-06-13,1,-0.7014557507742165,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
739,-0.5329567132008799,3,1.7508506023668537,1.741965366449985,1.7530600670623333,1.7419957811177156,-0.23113820801022306,0.706496919761586,-0.5242889781196421,-0.460767165000324,2017-06-19,2019-05-09,1,0.4438562090660108,0,1,0.6094534078486427,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
740,0.6674202515179116,1,-0.46307560602412084,-0.46534643437226636,-0.4626133394308402,-0.46526514155659554,-0.1914281381433885,0.706496919761586,-0.31686335649077824,-0.3724962080606393,2020-06-12,,0,-0.41424675161428254,0,1,-0.37121405976079824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
742,-0.018509442607112108,3,0.8979321462677013,0.8915951209777921,0.8994685002234558,0.8916451365297915,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-09-06,2020-12-01,1,-0.6186408859857693,0,0,-0.6828602175335401,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
743,0.4959378279866557,2,0.49626767587232745,0.4911306781637355,0.49748704211740946,0.4911899243505544,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-01-03,,0,-0.13056178925385703,0,0,-0.6828602175335401,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
744,-1.2188864073259038,1,-0.5623606726679615,-0.5643348732903133,-0.5619767603935192,-0.5642512988085734,0.2553101478584984,-0.528575889307677,-0.27146685295691564,-0.3360148097003605,2018-01-21,2019-07-29,1,0.20598372509919435,0,0,-0.053335871739013364,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
745,-0.5329567132008799,2,0.09930413600868397,0.09535312120802714,0.10021022444854229,0.09542148999777272,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-10-24,2019-11-05,1,-0.7490302475675797,0,0,-0.6828602175335401,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
747,-0.18999186613836805,2,-0.010231079914869679,-0.013854843265816713,-0.009411435061369494,-0.013783957251739393,1.2976994818629013,0.706496919761586,0.524956676995067,0.21804985247942887,2016-11-25,2019-11-30,1,1.1680457713649852,0,0,-0.0490594568444698,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
748,-0.36147428966962397,3,-0.31890195460360604,-0.321603521468488,-0.31832590827855556,-0.32152554190162297,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-11-28,,0,-0.7120278611727416,0,0,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
751,-1.0474039837946478,3,1.6356954770106298,1.6271542827921008,1.6378140629696283,1.6271873438350726,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-11-15,,0,-0.6891216219759371,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
752,1.6963147927054474,2,-0.10566350424323201,-0.1090021501646158,-0.10491917325974376,-0.10892907102188547,0.2553101478584984,0.706496919761586,-0.1266315622466,-0.2789420783515073,2020-05-03,,0,-0.34376601562411474,0,1,-0.2676467633879188,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
753,-0.018509442607112108,2,0.014970149176286744,0.011271093704125419,0.015809682470275265,0.011341400569784369,2.3400888158673046,3.1766425379001118,1.4787532428369417,2.066283628524136,2017-10-16,,0,1.2949110961472874,0,1,0.5425271301221218,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
754,-0.7044391367321359,2,-0.5094133498368923,-0.5115457378331276,-0.5089876523116064,-0.5114633801316554,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-10-18,,0,-0.6397851067828196,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
755,0.4959378279866557,3,-1.1783592990363685,-1.1784931194504134,-1.1784615238458402,-1.1783953887293535,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-12-30,,0,-0.12351371565484025,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
756,-0.7044391367321359,3,-0.06208269713327988,-0.06555154668083088,-0.06130397281581951,-0.06547946906685209,-0.7870791861459044,-0.528575889307677,-0.477007263861952,-0.449122486749308,2019-05-26,2019-08-30,1,-0.6010207019882273,0,0,-0.44839506989392774,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
757,0.15297298092414383,3,0.13956248093831533,0.135491188822002,0.1405003406737083,0.13555863243636398,-0.3237950376995033,-0.528575889307677,0.34894990980353596,-0.040149463545263886,2017-07-11,2019-09-22,1,0.6447263066379891,0,0,0.6344867538161049,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
758,-0.018509442607112108,2,-0.1747636485254351,-0.1778958483080055,-0.17407385036264067,-0.17782118117767642,0.2553101478584984,-0.528575889307677,-0.004404074082643701,-0.0948441644212482,2019-08-31,2020-07-29,1,-0.1834223412464829,0,0,-0.01646145087045824,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
759,1.3533499456429354,3,0.9878860425327688,0.9812802676657343,0.9894933867845159,0.9813282159909107,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2019-12-08,2020-04-07,1,-0.5569702419943724,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
